,osmid_start,x_start,y_start,osmid_end,x_end,y_end,Time
0,66461868,-71.0889433,42.4041206,2295021981,-71.1211007,42.4098316,8:30
1,66461868,-71.0889433,42.4041206,2295021981,-71.1211007,42.4098316,15:30
2,66461868,-71.0889433,42.4041206,2295021981,-71.1211007,42.4098316,17:30
3,66465850,-71.0928814,42.4285204,66459547,-71.121782,42.411549,8:30
4,66465850,-71.0928814,42.4285204,66459547,-71.121782,42.411549,15:30
5,66465850,-71.0928814,42.4285204,66459547,-71.121782,42.411549,17:30
6,3191029804,-71.0945648,42.4062507,66435363,-71.11893,42.410403,8:30
7,3191029804,-71.0945648,42.4062507,66435363,-71.11893,42.410403,15:30
8,3191029804,-71.0945648,42.4062507,66435363,-71.11893,42.410403,17:30
9,66484409,-71.0950324,42.4278883,66464594,-71.125489,42.4102817,8:30
10,66484409,-71.0950324,42.4278883,66464594,-71.125489,42.4102817,15:30
11,66484409,-71.0950324,42.4278883,66464594,-71.125489,42.4102817,17:30
12,66452635,-71.081707,42.404687,66431273,-71.0876331,42.4401634,8:30
13,66452635,-71.081707,42.404687,66431273,-71.0876331,42.4401634,15:30
14,66452635,-71.081707,42.404687,66431273,-71.0876331,42.4401634,17:30
15,66427146,-71.0812429,42.4058406,66487416,-71.091316,42.4337965,8:30
16,66427146,-71.0812429,42.4058406,66487416,-71.091316,42.4337965,15:30
17,66427146,-71.0812429,42.4058406,66487416,-71.091316,42.4337965,17:30
18,66479782,-71.120223,42.40949,603331849,-71.0944729,42.4444197,8:30
19,66479782,-71.120223,42.40949,603331849,-71.0944729,42.4444197,15:30
20,66479782,-71.120223,42.40949,603331849,-71.0944729,42.4444197,17:30
21,66429178,-71.0924449,42.4301911,66457713,-71.119392,42.411164,8:30
22,66429178,-71.0924449,42.4301911,66457713,-71.119392,42.411164,15:30
23,66429178,-71.0924449,42.4301911,66457713,-71.119392,42.411164,17:30
24,66427651,-71.089918,42.437366,987867847,-71.0825504,42.4022647,8:30
25,66427651,-71.089918,42.437366,987867847,-71.0825504,42.4022647,15:30
26,66427651,-71.089918,42.437366,987867847,-71.0825504,42.4022647,17:30
27,66458544,-71.124606,42.411594,1095874191,-71.0945186,42.4063247,8:30
28,66458544,-71.124606,42.411594,1095874191,-71.0945186,42.4063247,15:30
29,66458544,-71.124606,42.411594,1095874191,-71.0945186,42.4063247,17:30
30,987868067,-71.0794823,42.4041164,66445753,-71.0905484,42.432587,8:30
31,987868067,-71.0794823,42.4041164,66445753,-71.0905484,42.432587,15:30
32,987868067,-71.0794823,42.4041164,66445753,-71.0905484,42.432587,17:30
33,66421825,-71.079618,42.410299,66421287,-71.123696,42.411082,8:30
34,66421825,-71.079618,42.410299,66421287,-71.123696,42.411082,15:30
35,66421825,-71.079618,42.410299,66421287,-71.123696,42.411082,17:30
36,66432078,-71.124367,42.410029,66478982,-71.084974,42.411069,8:30
37,66432078,-71.124367,42.410029,66478982,-71.084974,42.411069,15:30
38,66432078,-71.124367,42.410029,66478982,-71.084974,42.411069,17:30
39,66438944,-71.0949567,42.4059703,66463678,-71.120822,42.410936,8:30
40,66438944,-71.0949567,42.4059703,66463678,-71.120822,42.410936,15:30
41,66438944,-71.0949567,42.4059703,66463678,-71.120822,42.410936,17:30
42,66480496,-71.0944513,42.4117809,66434734,-71.0906923,42.4375967,8:30
43,66480496,-71.0944513,42.4117809,66434734,-71.0906923,42.4375967,15:30
44,66480496,-71.0944513,42.4117809,66434734,-71.0906923,42.4375967,17:30
45,66435752,-71.122522,42.410456,66454059,-71.089825,42.428182,8:30
46,66435752,-71.122522,42.410456,66454059,-71.089825,42.428182,15:30
47,66435752,-71.122522,42.410456,66454059,-71.089825,42.428182,17:30
48,66480560,-71.0848411,42.4112967,66432078,-71.124367,42.410029,8:30
49,66480560,-71.0848411,42.4112967,66432078,-71.124367,42.410029,15:30
50,66480560,-71.0848411,42.4112967,66432078,-71.124367,42.410029,17:30
51,5458722610,-71.0819095,42.4041114,66432078,-71.124367,42.410029,8:30
52,5458722610,-71.0819095,42.4041114,66432078,-71.124367,42.410029,15:30
53,5458722610,-71.0819095,42.4041114,66432078,-71.124367,42.410029,17:30
54,66475179,-71.0845861,42.4102051,66460293,-71.0904451,42.4353148,8:30
55,66475179,-71.0845861,42.4102051,66460293,-71.0904451,42.4353148,15:30
56,66475179,-71.0845861,42.4102051,66460293,-71.0904451,42.4353148,17:30
57,66463369,-71.1217444,42.4101564,66434417,-71.0950028,42.4058244,8:30
58,66463369,-71.1217444,42.4101564,66434417,-71.0950028,42.4058244,15:30
59,66463369,-71.1217444,42.4101564,66434417,-71.0950028,42.4058244,17:30
60,66422266,-71.081398,42.411447,66474482,-71.124367,42.411962,8:30
61,66422266,-71.081398,42.411447,66474482,-71.124367,42.411962,15:30
62,66422266,-71.081398,42.411447,66474482,-71.124367,42.411962,17:30
63,5458722610,-71.0819095,42.4041114,66430632,-71.1197266,42.4102581,8:30
64,5458722610,-71.0819095,42.4041114,66430632,-71.1197266,42.4102581,15:30
65,5458722610,-71.0819095,42.4041114,66430632,-71.1197266,42.4102581,17:30
66,66455987,-71.092648,42.4316018,66467645,-71.0944215,42.4065054,8:30
67,66455987,-71.092648,42.4316018,66467645,-71.0944215,42.4065054,15:30
68,66455987,-71.092648,42.4316018,66467645,-71.0944215,42.4065054,17:30
69,66421825,-71.079618,42.410299,66463369,-71.1217444,42.4101564,8:30
70,66421825,-71.079618,42.410299,66463369,-71.1217444,42.4101564,15:30
71,66421825,-71.079618,42.410299,66463369,-71.1217444,42.4101564,17:30
72,66430632,-71.1197266,42.4102581,66460293,-71.0904451,42.4353148,8:30
73,66430632,-71.1197266,42.4102581,66460293,-71.0904451,42.4353148,15:30
74,66430632,-71.1197266,42.4102581,66460293,-71.0904451,42.4353148,17:30
75,2295021981,-71.1211007,42.4098316,66449255,-71.092265,42.41105,8:30
76,2295021981,-71.1211007,42.4098316,66449255,-71.092265,42.41105,15:30
77,2295021981,-71.1211007,42.4098316,66449255,-71.092265,42.41105,17:30
78,66474562,-71.0750709,42.4047116,66428109,-71.088197,42.4412315,8:30
79,66474562,-71.0750709,42.4047116,66428109,-71.088197,42.4412315,15:30
80,66474562,-71.0750709,42.4047116,66428109,-71.088197,42.4412315,17:30
81,1705088998,-71.0952116,42.4369835,66486656,-71.081104,42.4062148,8:30
82,1705088998,-71.0952116,42.4369835,66486656,-71.081104,42.4062148,15:30
83,1705088998,-71.0952116,42.4369835,66486656,-71.081104,42.4062148,17:30
84,66435140,-71.120518,42.408775,66465407,-71.0801524,42.408819,8:30
85,66435140,-71.120518,42.408775,66465407,-71.0801524,42.408819,15:30
86,66435140,-71.120518,42.408775,66465407,-71.0801524,42.408819,17:30
87,66470876,-71.079753,42.4043706,66453420,-71.12203,42.411153,8:30
88,66470876,-71.079753,42.4043706,66453420,-71.12203,42.411153,15:30
89,66470876,-71.079753,42.4043706,66453420,-71.12203,42.411153,17:30
90,66430632,-71.1197266,42.4102581,66446518,-71.0950397,42.4343548,8:30
91,66430632,-71.1197266,42.4102581,66446518,-71.0950397,42.4343548,15:30
92,66430632,-71.1197266,42.4102581,66446518,-71.0950397,42.4343548,17:30
93,66450694,-71.090072,42.436659,66452671,-71.126283,42.410583,8:30
94,66450694,-71.090072,42.436659,66452671,-71.126283,42.410583,15:30
95,66450694,-71.090072,42.436659,66452671,-71.126283,42.410583,17:30
96,66442203,-71.0897191,42.4326826,66443549,-71.122337,42.410717,8:30
97,66442203,-71.0897191,42.4326826,66443549,-71.122337,42.410717,15:30
98,66442203,-71.0897191,42.4326826,66443549,-71.122337,42.410717,17:30
99,66435752,-71.122522,42.410456,66422615,-71.0917714,42.4407526,8:30
100,66435752,-71.122522,42.410456,66422615,-71.0917714,42.4407526,15:30
101,66435752,-71.122522,42.410456,66422615,-71.0917714,42.4407526,17:30
102,66428836,-71.093243,42.4303988,66477869,-71.0946584,42.4062944,8:30
103,66428836,-71.093243,42.4303988,66477869,-71.0946584,42.4062944,15:30
104,66428836,-71.093243,42.4303988,66477869,-71.0946584,42.4062944,17:30
105,66455391,-71.0946151,42.4376473,66443549,-71.122337,42.410717,8:30
106,66455391,-71.0946151,42.4376473,66443549,-71.122337,42.410717,15:30
107,66455391,-71.0946151,42.4376473,66443549,-71.122337,42.410717,17:30
108,1729919695,-71.0851766,42.4098976,603331849,-71.0944729,42.4444197,8:30
109,1729919695,-71.0851766,42.4098976,603331849,-71.0944729,42.4444197,15:30
110,1729919695,-71.0851766,42.4098976,603331849,-71.0944729,42.4444197,17:30
111,66471346,-71.08215,42.4021791,66456393,-71.0890657,42.4371221,8:30
112,66471346,-71.08215,42.4021791,66456393,-71.0890657,42.4371221,15:30
113,66471346,-71.08215,42.4021791,66456393,-71.0890657,42.4371221,17:30
114,66434109,-71.0742641,42.4041033,66422683,-71.127038,42.410869,8:30
115,66434109,-71.0742641,42.4041033,66422683,-71.127038,42.410869,15:30
116,66434109,-71.0742641,42.4041033,66422683,-71.127038,42.410869,17:30
117,66448047,-71.090225,42.435976,66437176,-71.0772745,42.4074426,8:30
118,66448047,-71.090225,42.435976,66437176,-71.0772745,42.4074426,15:30
119,66448047,-71.090225,42.435976,66437176,-71.0772745,42.4074426,17:30
120,1705089016,-71.0951803,42.4370628,66463369,-71.1217444,42.4101564,8:30
121,1705089016,-71.0951803,42.4370628,66463369,-71.1217444,42.4101564,15:30
122,1705089016,-71.0951803,42.4370628,66463369,-71.1217444,42.4101564,17:30
123,66465564,-71.0835666,42.4049152,66440587,-71.0914439,42.4272527,8:30
124,66465564,-71.0835666,42.4049152,66440587,-71.0914439,42.4272527,15:30
125,66465564,-71.0835666,42.4049152,66440587,-71.0914439,42.4272527,17:30
126,1538929707,-71.0906688,42.4325993,66435140,-71.120518,42.408775,8:30
127,1538929707,-71.0906688,42.4325993,66435140,-71.120518,42.408775,15:30
128,1538929707,-71.0906688,42.4325993,66435140,-71.120518,42.408775,17:30
129,66453538,-71.095278,42.433916,66461868,-71.0889433,42.4041206,8:30
130,66453538,-71.095278,42.433916,66461868,-71.0889433,42.4041206,15:30
131,66453538,-71.095278,42.433916,66461868,-71.0889433,42.4041206,17:30
132,66435363,-71.11893,42.410403,66423133,-71.0942237,42.4282811,8:30
133,66435363,-71.11893,42.410403,66423133,-71.0942237,42.4282811,15:30
134,66435363,-71.11893,42.410403,66423133,-71.0942237,42.4282811,17:30
135,987350120,-71.0780132,42.4068014,66459547,-71.121782,42.411549,8:30
136,987350120,-71.0780132,42.4068014,66459547,-71.121782,42.411549,15:30
137,987350120,-71.0780132,42.4068014,66459547,-71.121782,42.411549,17:30
138,66437756,-71.0911943,42.4268735,66449852,-71.0819331,42.4099544,8:30
139,66437756,-71.0911943,42.4268735,66449852,-71.0819331,42.4099544,15:30
140,66437756,-71.0911943,42.4268735,66449852,-71.0819331,42.4099544,17:30
141,66487416,-71.091316,42.4337965,66443491,-71.080794,42.404776,8:30
142,66487416,-71.091316,42.4337965,66443491,-71.080794,42.404776,15:30
143,66487416,-71.091316,42.4337965,66443491,-71.080794,42.404776,17:30
144,66437578,-71.118759,42.410699,66455045,-71.0831865,42.4051322,8:30
145,66437578,-71.118759,42.410699,66455045,-71.0831865,42.4051322,15:30
146,66437578,-71.118759,42.410699,66455045,-71.0831865,42.4051322,17:30
147,66441576,-71.0932852,42.4381547,66481271,-71.125404,42.410395,8:30
148,66441576,-71.0932852,42.4381547,66481271,-71.125404,42.410395,15:30
149,66441576,-71.0932852,42.4381547,66481271,-71.125404,42.410395,17:30
150,66437756,-71.0911943,42.4268735,66443549,-71.122337,42.410717,8:30
151,66437756,-71.0911943,42.4268735,66443549,-71.122337,42.410717,15:30
152,66437756,-71.0911943,42.4268735,66443549,-71.122337,42.410717,17:30
153,66449255,-71.092265,42.41105,66421210,-71.0868786,42.4380256,8:30
154,66449255,-71.092265,42.41105,66421210,-71.0868786,42.4380256,15:30
155,66449255,-71.092265,42.41105,66421210,-71.0868786,42.4380256,17:30
156,66448247,-71.0845748,42.4097142,66461265,-71.0921266,42.4282578,8:30
157,66448247,-71.0845748,42.4097142,66461265,-71.0921266,42.4282578,15:30
158,66448247,-71.0845748,42.4097142,66461265,-71.0921266,42.4282578,17:30
159,66457713,-71.119392,42.411164,2259117074,-71.0827769,42.4023133,8:30
160,66457713,-71.119392,42.411164,2259117074,-71.0827769,42.4023133,15:30
161,66457713,-71.119392,42.411164,2259117074,-71.0827769,42.4023133,17:30
162,987866498,-71.0808029,42.4032954,66436423,-71.093548,42.4339287,8:30
163,987866498,-71.0808029,42.4032954,66436423,-71.093548,42.4339287,15:30
164,987866498,-71.0808029,42.4032954,66436423,-71.093548,42.4339287,17:30
165,66465407,-71.0801524,42.408819,66421287,-71.123696,42.411082,8:30
166,66465407,-71.0801524,42.408819,66421287,-71.123696,42.411082,15:30
167,66465407,-71.0801524,42.408819,66421287,-71.123696,42.411082,17:30
168,66421686,-71.0816604,42.4107101,66461452,-71.0874827,42.4372678,8:30
169,66421686,-71.0816604,42.4107101,66461452,-71.0874827,42.4372678,15:30
170,66421686,-71.0816604,42.4107101,66461452,-71.0874827,42.4372678,17:30
171,66431964,-71.089615,42.434035,288493456,-71.0812888,42.4019641,8:30
172,66431964,-71.089615,42.434035,288493456,-71.0812888,42.4019641,15:30
173,66431964,-71.089615,42.434035,288493456,-71.0812888,42.4019641,17:30
174,66422266,-71.081398,42.411447,1538930903,-71.0925578,42.4358302,8:30
175,66422266,-71.081398,42.411447,1538930903,-71.0925578,42.4358302,15:30
176,66422266,-71.081398,42.411447,1538930903,-71.0925578,42.4358302,17:30
177,66468887,-71.0928491,42.4373203,66427664,-71.120235,42.410581,8:30
178,66468887,-71.0928491,42.4373203,66427664,-71.120235,42.410581,15:30
179,66468887,-71.0928491,42.4373203,66427664,-71.120235,42.410581,17:30
180,66446518,-71.0950397,42.4343548,66421287,-71.123696,42.411082,8:30
181,66446518,-71.0950397,42.4343548,66421287,-71.123696,42.411082,15:30
182,66446518,-71.0950397,42.4343548,66421287,-71.123696,42.411082,17:30
183,2472701515,-71.0816128,42.4049602,66427664,-71.120235,42.410581,8:30
184,2472701515,-71.0816128,42.4049602,66427664,-71.120235,42.410581,15:30
185,2472701515,-71.0816128,42.4049602,66427664,-71.120235,42.410581,17:30
186,66449852,-71.0819331,42.4099544,66459547,-71.121782,42.411549,8:30
187,66449852,-71.0819331,42.4099544,66459547,-71.121782,42.411549,15:30
188,66449852,-71.0819331,42.4099544,66459547,-71.121782,42.411549,17:30
189,66433513,-71.0748356,42.4066039,66445763,-71.121871,42.41055,8:30
190,66433513,-71.0748356,42.4066039,66445763,-71.121871,42.41055,15:30
191,66433513,-71.0748356,42.4066039,66445763,-71.121871,42.41055,17:30
192,66452671,-71.126283,42.410583,66481352,-71.0797865,42.4032261,8:30
193,66452671,-71.126283,42.410583,66481352,-71.0797865,42.4032261,15:30
194,66452671,-71.126283,42.410583,66481352,-71.0797865,42.4032261,17:30
195,66463678,-71.120822,42.410936,66462174,-71.0939571,42.4392445,8:30
196,66463678,-71.120822,42.410936,66462174,-71.0939571,42.4392445,15:30
197,66463678,-71.120822,42.410936,66462174,-71.0939571,42.4392445,17:30
198,66427664,-71.120235,42.410581,66455987,-71.092648,42.4316018,8:30
199,66427664,-71.120235,42.410581,66455987,-71.092648,42.4316018,15:30
200,66427664,-71.120235,42.410581,66455987,-71.092648,42.4316018,17:30
201,66427651,-71.089918,42.437366,66435140,-71.120518,42.408775,8:30
202,66427651,-71.089918,42.437366,66435140,-71.120518,42.408775,15:30
203,66427651,-71.089918,42.437366,66435140,-71.120518,42.408775,17:30
204,66484409,-71.0950324,42.4278883,66445763,-71.121871,42.41055,8:30
205,66484409,-71.0950324,42.4278883,66445763,-71.121871,42.41055,15:30
206,66484409,-71.0950324,42.4278883,66445763,-71.121871,42.41055,17:30
207,66430911,-71.0930369,42.433254,66432078,-71.124367,42.410029,8:30
208,66430911,-71.0930369,42.433254,66432078,-71.124367,42.410029,15:30
209,66430911,-71.0930369,42.433254,66432078,-71.124367,42.410029,17:30
210,987866498,-71.0808029,42.4032954,66448946,-71.093711,42.433961,8:30
211,987866498,-71.0808029,42.4032954,66448946,-71.093711,42.433961,15:30
212,987866498,-71.0808029,42.4032954,66448946,-71.093711,42.433961,17:30
213,66453420,-71.12203,42.411153,66443749,-71.0876807,42.434794,8:30
214,66453420,-71.12203,42.411153,66443749,-71.0876807,42.434794,15:30
215,66453420,-71.12203,42.411153,66443749,-71.0876807,42.434794,17:30
216,66460370,-71.0935666,42.4270375,66434693,-71.0811642,42.4090278,8:30
217,66460370,-71.0935666,42.4270375,66434693,-71.0811642,42.4090278,15:30
218,66460370,-71.0935666,42.4270375,66434693,-71.0811642,42.4090278,17:30
219,66442437,-71.0868217,42.4367384,66474482,-71.124367,42.411962,8:30
220,66442437,-71.0868217,42.4367384,66474482,-71.124367,42.411962,15:30
221,66442437,-71.0868217,42.4367384,66474482,-71.124367,42.411962,17:30
222,66424717,-71.089567,42.4267523,2295021981,-71.1211007,42.4098316,8:30
223,66424717,-71.089567,42.4267523,2295021981,-71.1211007,42.4098316,15:30
224,66424717,-71.089567,42.4267523,2295021981,-71.1211007,42.4098316,17:30
225,66435752,-71.122522,42.410456,66437347,-71.07936,42.411035,8:30
226,66435752,-71.122522,42.410456,66437347,-71.07936,42.411035,15:30
227,66435752,-71.122522,42.410456,66437347,-71.07936,42.411035,17:30
228,66422615,-71.0917714,42.4407526,66445763,-71.121871,42.41055,8:30
229,66422615,-71.0917714,42.4407526,66445763,-71.121871,42.41055,15:30
230,66422615,-71.0917714,42.4407526,66445763,-71.121871,42.41055,17:30
231,66477466,-71.0857337,42.4110739,66454059,-71.089825,42.428182,8:30
232,66477466,-71.0857337,42.4110739,66454059,-71.089825,42.428182,15:30
233,66477466,-71.0857337,42.4110739,66454059,-71.089825,42.428182,17:30
234,66458544,-71.124606,42.411594,66445820,-71.0938114,42.4378185,8:30
235,66458544,-71.124606,42.411594,66445820,-71.0938114,42.4378185,15:30
236,66458544,-71.124606,42.411594,66445820,-71.0938114,42.4378185,17:30
237,66421287,-71.123696,42.411082,1538929967,-71.0939797,42.4333322,8:30
238,66421287,-71.123696,42.411082,1538929967,-71.0939797,42.4333322,15:30
239,66421287,-71.123696,42.411082,1538929967,-71.0939797,42.4333322,17:30
240,66435140,-71.120518,42.408775,66439166,-71.0892398,42.4386643,8:30
241,66435140,-71.120518,42.408775,66439166,-71.0892398,42.4386643,15:30
242,66435140,-71.120518,42.408775,66439166,-71.0892398,42.4386643,17:30
243,66442437,-71.0868217,42.4367384,66437347,-71.07936,42.411035,8:30
244,66442437,-71.0868217,42.4367384,66437347,-71.07936,42.411035,15:30
245,66442437,-71.0868217,42.4367384,66437347,-71.07936,42.411035,17:30
246,987350120,-71.0780132,42.4068014,66455391,-71.0946151,42.4376473,8:30
247,987350120,-71.0780132,42.4068014,66455391,-71.0946151,42.4376473,15:30
248,987350120,-71.0780132,42.4068014,66455391,-71.0946151,42.4376473,17:30
249,66480560,-71.0848411,42.4112967,66453420,-71.12203,42.411153,8:30
250,66480560,-71.0848411,42.4112967,66453420,-71.12203,42.411153,15:30
251,66480560,-71.0848411,42.4112967,66453420,-71.12203,42.411153,17:30
252,66435140,-71.120518,42.408775,66433382,-71.0902319,42.4352662,8:30
253,66435140,-71.120518,42.408775,66433382,-71.0902319,42.4352662,15:30
254,66435140,-71.120518,42.408775,66433382,-71.0902319,42.4352662,17:30
255,66422566,-71.0905475,42.4330561,66479782,-71.120223,42.40949,8:30
256,66422566,-71.0905475,42.4330561,66479782,-71.120223,42.40949,15:30
257,66422566,-71.0905475,42.4330561,66479782,-71.120223,42.40949,17:30
258,66479782,-71.120223,42.40949,5934882085,-71.0817185,42.405732,8:30
259,66479782,-71.120223,42.40949,5934882085,-71.0817185,42.405732,15:30
260,66479782,-71.120223,42.40949,5934882085,-71.0817185,42.405732,17:30
261,66464594,-71.125489,42.4102817,66478982,-71.084974,42.411069,8:30
262,66464594,-71.125489,42.4102817,66478982,-71.084974,42.411069,15:30
263,66464594,-71.125489,42.4102817,66478982,-71.084974,42.411069,17:30
264,66423133,-71.0942237,42.4282811,66457133,-71.0848474,42.4104752,8:30
265,66423133,-71.0942237,42.4282811,66457133,-71.0848474,42.4104752,15:30
266,66423133,-71.0942237,42.4282811,66457133,-71.0848474,42.4104752,17:30
267,66425640,-71.080642,42.406521,66463678,-71.120822,42.410936,8:30
268,66425640,-71.080642,42.406521,66463678,-71.120822,42.410936,15:30
269,66425640,-71.080642,42.406521,66463678,-71.120822,42.410936,17:30
270,66453420,-71.12203,42.411153,66443423,-71.08054,42.4077535,8:30
271,66453420,-71.12203,42.411153,66443423,-71.08054,42.4077535,15:30
272,66453420,-71.12203,42.411153,66443423,-71.08054,42.4077535,17:30
273,66432078,-71.124367,42.410029,66452635,-71.081707,42.404687,8:30
274,66432078,-71.124367,42.410029,66452635,-71.081707,42.404687,15:30
275,66432078,-71.124367,42.410029,66452635,-71.081707,42.404687,17:30
276,66462139,-71.118875,42.411885,66455987,-71.092648,42.4316018,8:30
277,66462139,-71.118875,42.411885,66455987,-71.092648,42.4316018,15:30
278,66462139,-71.118875,42.411885,66455987,-71.092648,42.4316018,17:30
279,66437756,-71.0911943,42.4268735,66459547,-71.121782,42.411549,8:30
280,66437756,-71.0911943,42.4268735,66459547,-71.121782,42.411549,15:30
281,66437756,-71.0911943,42.4268735,66459547,-71.121782,42.411549,17:30
282,66457133,-71.0848474,42.4104752,66444106,-71.0912904,42.429071,8:30
283,66457133,-71.0848474,42.4104752,66444106,-71.0912904,42.429071,15:30
284,66457133,-71.0848474,42.4104752,66444106,-71.0912904,42.429071,17:30
285,66463678,-71.120822,42.410936,66456909,-71.0918243,42.4287317,8:30
286,66463678,-71.120822,42.410936,66456909,-71.0918243,42.4287317,15:30
287,66463678,-71.120822,42.410936,66456909,-71.0918243,42.4287317,17:30
288,66463678,-71.120822,42.410936,66481631,-71.0882496,42.4317424,8:30
289,66463678,-71.120822,42.410936,66481631,-71.0882496,42.4317424,15:30
290,66463678,-71.120822,42.410936,66481631,-71.0882496,42.4317424,17:30
291,66432078,-71.124367,42.410029,1477465579,-71.0941154,42.4097204,8:30
292,66432078,-71.124367,42.410029,1477465579,-71.0941154,42.4097204,15:30
293,66432078,-71.124367,42.410029,1477465579,-71.0941154,42.4097204,17:30
294,66463678,-71.120822,42.410936,66437751,-71.0925273,42.4282904,8:30
295,66463678,-71.120822,42.410936,66437751,-71.0925273,42.4282904,15:30
296,66463678,-71.120822,42.410936,66437751,-71.0925273,42.4282904,17:30
297,66453314,-71.087127,42.4407002,66446820,-71.082181,42.4066876,8:30
298,66453314,-71.087127,42.4407002,66446820,-71.082181,42.4066876,15:30
299,66453314,-71.087127,42.4407002,66446820,-71.082181,42.4066876,17:30
300,66435752,-71.122522,42.410456,5934881684,-71.0818031,42.4059142,8:30
301,66435752,-71.122522,42.410456,5934881684,-71.0818031,42.4059142,15:30
302,66435752,-71.122522,42.410456,5934881684,-71.0818031,42.4059142,17:30
303,66455045,-71.0831865,42.4051322,66479782,-71.120223,42.40949,8:30
304,66455045,-71.0831865,42.4051322,66479782,-71.120223,42.40949,15:30
305,66455045,-71.0831865,42.4051322,66479782,-71.120223,42.40949,17:30
306,66421791,-71.0828638,42.4093614,66440669,-71.087735,42.437468,8:30
307,66421791,-71.0828638,42.4093614,66440669,-71.087735,42.437468,15:30
308,66421791,-71.0828638,42.4093614,66440669,-71.087735,42.437468,17:30
309,987350120,-71.0780132,42.4068014,66464594,-71.125489,42.4102817,8:30
310,987350120,-71.0780132,42.4068014,66464594,-71.125489,42.4102817,15:30
311,987350120,-71.0780132,42.4068014,66464594,-71.125489,42.4102817,17:30
312,66485914,-71.0920613,42.4110262,66443549,-71.122337,42.410717,8:30
313,66485914,-71.0920613,42.4110262,66443549,-71.122337,42.410717,15:30
314,66485914,-71.0920613,42.4110262,66443549,-71.122337,42.410717,17:30
315,987868067,-71.0794823,42.4041164,66452671,-71.126283,42.410583,8:30
316,987868067,-71.0794823,42.4041164,66452671,-71.126283,42.410583,15:30
317,987868067,-71.0794823,42.4041164,66452671,-71.126283,42.410583,17:30
318,66435363,-71.11893,42.410403,3191029804,-71.0945648,42.4062507,8:30
319,66435363,-71.11893,42.410403,3191029804,-71.0945648,42.4062507,15:30
320,66435363,-71.11893,42.410403,3191029804,-71.0945648,42.4062507,17:30
321,66423118,-71.0942604,42.4412092,66461868,-71.0889433,42.4041206,8:30
322,66423118,-71.0942604,42.4412092,66461868,-71.0889433,42.4041206,15:30
323,66423118,-71.0942604,42.4412092,66461868,-71.0889433,42.4041206,17:30
324,66425375,-71.0950008,42.4270427,66443423,-71.08054,42.4077535,8:30
325,66425375,-71.0950008,42.4270427,66443423,-71.08054,42.4077535,15:30
326,66425375,-71.0950008,42.4270427,66443423,-71.08054,42.4077535,17:30
327,66465850,-71.0928814,42.4285204,66435140,-71.120518,42.408775,8:30
328,66465850,-71.0928814,42.4285204,66435140,-71.120518,42.408775,15:30
329,66465850,-71.0928814,42.4285204,66435140,-71.120518,42.408775,17:30
330,66463678,-71.120822,42.410936,66478982,-71.084974,42.411069,8:30
331,66463678,-71.120822,42.410936,66478982,-71.084974,42.411069,15:30
332,66463678,-71.120822,42.410936,66478982,-71.084974,42.411069,17:30
333,66452671,-71.126283,42.410583,66441874,-71.0924688,42.4402675,8:30
334,66452671,-71.126283,42.410583,66441874,-71.0924688,42.4402675,15:30
335,66452671,-71.126283,42.410583,66441874,-71.0924688,42.4402675,17:30
336,5934881684,-71.0818031,42.4059142,66453538,-71.095278,42.433916,8:30
337,5934881684,-71.0818031,42.4059142,66453538,-71.095278,42.433916,15:30
338,5934881684,-71.0818031,42.4059142,66453538,-71.095278,42.433916,17:30
339,66424717,-71.089567,42.4267523,987866498,-71.0808029,42.4032954,8:30
340,66424717,-71.089567,42.4267523,987866498,-71.0808029,42.4032954,15:30
341,66424717,-71.089567,42.4267523,987866498,-71.0808029,42.4032954,17:30
342,66455142,-71.0821778,42.4092255,1705089132,-71.0940245,42.437277,8:30
343,66455142,-71.0821778,42.4092255,1705089132,-71.0940245,42.437277,15:30
344,66455142,-71.0821778,42.4092255,1705089132,-71.0940245,42.437277,17:30
345,66421334,-71.0905,42.437993,66449852,-71.0819331,42.4099544,8:30
346,66421334,-71.0905,42.437993,66449852,-71.0819331,42.4099544,15:30
347,66421334,-71.0905,42.437993,66449852,-71.0819331,42.4099544,17:30
348,66423152,-71.0809975,42.4046026,66435363,-71.11893,42.410403,8:30
349,66423152,-71.0809975,42.4046026,66435363,-71.11893,42.410403,15:30
350,66423152,-71.0809975,42.4046026,66435363,-71.11893,42.410403,17:30
351,66463678,-71.120822,42.410936,5934881684,-71.0818031,42.4059142,8:30
352,66463678,-71.120822,42.410936,5934881684,-71.0818031,42.4059142,15:30
353,66463678,-71.120822,42.410936,5934881684,-71.0818031,42.4059142,17:30
354,66462139,-71.118875,42.411885,66438944,-71.0949567,42.4059703,8:30
355,66462139,-71.118875,42.411885,66438944,-71.0949567,42.4059703,15:30
356,66462139,-71.118875,42.411885,66438944,-71.0949567,42.4059703,17:30
357,66463878,-71.0897011,42.4390312,66435363,-71.11893,42.410403,8:30
358,66463878,-71.0897011,42.4390312,66435363,-71.11893,42.410403,15:30
359,66463878,-71.0897011,42.4390312,66435363,-71.11893,42.410403,17:30
360,66453314,-71.087127,42.4407002,66443549,-71.122337,42.410717,8:30
361,66453314,-71.087127,42.4407002,66443549,-71.122337,42.410717,15:30
362,66453314,-71.087127,42.4407002,66443549,-71.122337,42.410717,17:30
363,66433476,-71.077174,42.4090153,66459547,-71.121782,42.411549,8:30
